index;date;mv_azimute;mv_zenite;sp_azimute;sp_zenite;geracao
8334;2025-03-02 09:23:47.710185-03:00;133.27560424804688;51.15956115722656;134.755126953125;50.77629852294922;336.522216796875
8335;2025-03-02 09:23:50.732011-03:00;133.27560424804688;51.15956115722656;134.7396240234375;50.768577575683594;339.7796630859375
8336;2025-03-02 09:23:53.874429-03:00;133.27560424804688;51.15956115722656;134.72409057617188;50.760860443115234;340.3948974609375
8337;2025-03-02 09:23:57.228715-03:00;133.27560424804688;51.15956115722656;134.70339965820312;50.75056838989258;341.4495849609375
8338;2025-03-02 09:24:00.310144-03:00;133.27560424804688;51.15956115722656;134.68789672851562;50.74284744262695;340.1312255859375
8339;2025-03-02 09:24:04.264988-03:00;133.27560424804688;51.15956115722656;134.6671142578125;50.732521057128906;340.6585693359375
8340;2025-03-02 09:24:07.767331-03:00;133.27560424804688;51.15956115722656;134.65167236328125;50.72480773925781;340.0433349609375
8341;2025-03-02 09:24:11.003463-03:00;133.27560424804688;51.15956115722656;134.63613891601562;50.71704864501953;341.0980224609375
8342;2025-03-02 09:24:13.797540-03:00;133.27560424804688;51.15956115722656;134.62060546875;50.709327697753906;340.8343505859375
8343;2025-03-02 09:24:17.552606-03:00;133.27560424804688;51.15956115722656;134.59994506835938;50.698997497558594;340.3948974609375
8344;2025-03-02 09:24:21.601445-03:00;133.27560424804688;51.15956115722656;134.579345703125;50.688697814941406;339.9554443359375
8345;2025-03-02 09:24:24.900544-03:00;133.27560424804688;51.15956115722656;134.5638427734375;50.68095016479492;340.7464599609375
8346;2025-03-02 09:24:27.873573-03:00;133.27560424804688;51.15956115722656;134.54830932617188;50.673187255859375;340.5706787109375
8347;2025-03-02 09:24:31.050044-03:00;133.27560424804688;51.15956115722656;134.53286743164062;50.665462493896484;340.0433349609375
8348;2025-03-02 09:24:34.166866-03:00;133.27560424804688;51.15956115722656;134.5174560546875;50.65771484375;342.3284912109375
8349;2025-03-02 09:24:36.861071-03:00;133.27560424804688;51.15956115722656;134.50198364257812;50.64997863769531;340.5706787109375
8350;2025-03-02 09:24:39.787950-03:00;133.27560424804688;51.15956115722656;134.4864501953125;50.6422004699707;340.1312255859375
8351;2025-03-02 09:24:42.740553-03:00;133.27560424804688;51.15956115722656;134.47100830078125;50.63444137573242;340.7464599609375
8352;2025-03-02 09:24:45.442403-03:00;133.27560424804688;51.15956115722656;134.45559692382812;50.6266975402832;340.5706787109375
8353;2025-03-02 09:24:48.754140-03:00;133.27560424804688;51.15956115722656;134.44015502929688;50.618934631347656;340.9222412109375
